"pers_id","nombre","pergoomet_citations","pergoomet_yearfirst","pergoomet_yearlast","pergoomet_years","pergoomet_citespaper","pergoomet_citesyear","pergoomet_hindex","pergoomet_papers","pergoomet_eindex","pergoomet_awcr","pergoomet_awindex","pergoomet_gindex","pergoomet_hcindex","uniorg_id","uniorg_nombre","tipuniorg_id"
4356,"Rommel Igor Leon Pacheco",255,1995,2024,29,2.26,8.79,9,113,8.43,61.41,7.84,13,8,4278,"Red de Innovación de Hortalizas y Plantas Aromáticas",13
4360,"Layanis Mesa Garriga",1260,2000,2022,24,11.15,52.5,16,113,27.86,143.46,11.98,34,14,4217,"Bioproductos y Bioprocesos Agropecuarios ",12
4360,"Layanis Mesa Garriga",1260,2000,2022,24,11.15,52.5,16,113,27.86,143.46,11.98,34,14,4276,"Red de Innovación de Cultivos Transitorios y Agroindustriales",13
4360,"Layanis Mesa Garriga",1260,2000,2022,24,11.15,52.5,16,113,27.86,143.46,11.98,34,14,4305,"Sede Central",9
4362,"John Fredy Hernandez Nopsa",1035,1997,2023,27,13.8,38.33,15,75,26.93,123.51,11.11,32,10,4227,"Investigación en frutas del trópico",12
4362,"John Fredy Hernandez Nopsa",1035,1997,2023,27,13.8,38.33,15,75,26.93,123.51,11.11,32,10,4305,"Sede Central",9
4362,"John Fredy Hernandez Nopsa",1035,1997,2023,27,13.8,38.33,15,75,26.93,123.51,11.11,32,10,4279,"Red de Innovación de Frutales",13
4379,"Nesrine Chaali",85,2013,2023,11,5.0,7.73,5,17,6.78,18.67,4.32,9,5,4290,"Centro de Investigación Nataima",9
4379,"Nesrine Chaali",85,2013,2023,11,5.0,7.73,5,17,6.78,18.67,4.32,9,5,4232,"Raíces del Futuro - Manejo de suelo, agua y planta",12
4379,"Nesrine Chaali",85,2013,2023,11,5.0,7.73,5,17,6.78,18.67,4.32,9,5,4216,"Agricultura de conservación para suelos de tropico bajo",12
4379,"Nesrine Chaali",85,2013,2023,11,5.0,7.73,5,17,6.78,18.67,4.32,9,5,4276,"Red de Innovación de Cultivos Transitorios y Agroindustriales",13
4383,"Tatiana Camila Miranda Salas",56,2015,2023,9,1.1,6.22,5,51,4.69,12.55,3.54,7,4,4305,"Sede Central",9
4383,"Tatiana Camila Miranda Salas",56,2015,2023,9,1.1,6.22,5,51,4.69,12.55,3.54,7,4,4279,"Red de Innovación de Frutales",13
4383,"Tatiana Camila Miranda Salas",56,2015,2023,9,1.1,6.22,5,51,4.69,12.55,3.54,7,4,4236,"Sistemas agrícolas del trópico (SAT)",12
4392,"Jaime Andres Arias Rojas",6,2019,2023,5,0.67,1.2,1,9,2.0,2.17,1.47,2,2,4277,"Red de Innovación de Cultivos Permanentes",13
4392,"Jaime Andres Arias Rojas",6,2019,2023,5,0.67,1.2,1,9,2.0,2.17,1.47,2,2,4289,"Centro de Investigación Motilonia",9
4392,"Jaime Andres Arias Rojas",6,2019,2023,5,0.67,1.2,1,9,2.0,2.17,1.47,2,2,4236,"Sistemas agrícolas del trópico (SAT)",12
4406,"Viviana Marcela Varon Ramirez",70,2016,2023,8,2.5,8.75,3,28,6.86,23.78,4.88,8,4,4232,"Raíces del Futuro - Manejo de suelo, agua y planta",12
4406,"Viviana Marcela Varon Ramirez",70,2016,2023,8,2.5,8.75,3,28,6.86,23.78,4.88,8,4,4293,"Centro de Investigación Tibaitatá",9
4406,"Viviana Marcela Varon Ramirez",70,2016,2023,8,2.5,8.75,3,28,6.86,23.78,4.88,8,4,4276,"Red de Innovación de Cultivos Transitorios y Agroindustriales",13
4410,"Luis Fernando Gomez Ramirez",48,2015,2023,9,2.82,5.33,4,17,5.39,13.35,3.65,6,3,4232,"Raíces del Futuro - Manejo de suelo, agua y planta",12
4410,"Luis Fernando Gomez Ramirez",48,2015,2023,9,2.82,5.33,4,17,5.39,13.35,3.65,6,3,4289,"Centro de Investigación Motilonia",9
4410,"Luis Fernando Gomez Ramirez",48,2015,2023,9,2.82,5.33,4,17,5.39,13.35,3.65,6,3,4276,"Red de Innovación de Cultivos Transitorios y Agroindustriales",13
4415,"Michael Angel Latorre Gonzalez",31,2010,2023,14,6.2,2.21,2,5,5.1,2.93,1.71,5,2,4287,"Centro de Investigación La Selva",9
4415,"Michael Angel Latorre Gonzalez",31,2010,2023,14,6.2,2.21,2,5,5.1,2.93,1.71,5,2,4279,"Red de Innovación de Frutales",13
4423,"German Andres Estrada Bonilla",647,2009,2023,15,12.69,43.13,13,51,20.47,141.77,11.91,25,14,4281,"Red de Innovación de Ganadería y Especies Menores",13
4423,"German Andres Estrada Bonilla",647,2009,2023,15,12.69,43.13,13,51,20.47,141.77,11.91,25,14,4293,"Centro de Investigación Tibaitatá",9
4423,"German Andres Estrada Bonilla",647,2009,2023,15,12.69,43.13,13,51,20.47,141.77,11.91,25,14,4237,"Sistemas Agropecuarios sostenibles",12
4425,"Alfonso Cubillos Varela",71,2010,2021,14,7.89,5.07,3,9,7.48,12.17,3.49,8,3,4276,"Red de Innovación de Cultivos Transitorios y Agroindustriales",13
4425,"Alfonso Cubillos Varela",71,2010,2021,14,7.89,5.07,3,9,7.48,12.17,3.49,8,3,4225,"Innovación Tecnológica de Procesos Agroindustriales para el Desarrollo Rural",12
4425,"Alfonso Cubillos Varela",71,2010,2021,14,7.89,5.07,3,9,7.48,12.17,3.49,8,3,4293,"Centro de Investigación Tibaitatá",9
4427,"Jhon Mauricio Estupiñan Casallas",34,2016,2023,8,2.0,4.25,2,17,4.9,11.0,3.32,5,2,4223,"Grupo de análisis espacio-temporal y manejo de fenómenos fitosanitarios",12
4427,"Jhon Mauricio Estupiñan Casallas",34,2016,2023,8,2.0,4.25,2,17,4.9,11.0,3.32,5,2,4236,"Sistemas agrícolas del trópico (SAT)",12
4427,"Jhon Mauricio Estupiñan Casallas",34,2016,2023,8,2.0,4.25,2,17,4.9,11.0,3.32,5,2,4293,"Centro de Investigación Tibaitatá",9
4427,"Jhon Mauricio Estupiñan Casallas",34,2016,2023,8,2.0,4.25,2,17,4.9,11.0,3.32,5,2,4278,"Red de Innovación de Hortalizas y Plantas Aromáticas",13
4432,"Diana Marcela Burbano David",81,2018,2023,6,4.26,13.5,5,19,6.93,26.67,5.16,9,4,4278,"Red de Innovación de Hortalizas y Plantas Aromáticas",13
4432,"Diana Marcela Burbano David",81,2018,2023,6,4.26,13.5,5,19,6.93,26.67,5.16,9,4,4293,"Centro de Investigación Tibaitatá",9
4432,"Diana Marcela Burbano David",81,2018,2023,6,4.26,13.5,5,19,6.93,26.67,5.16,9,4,4229,"Mejoramiento genético vegetal, uso y aprovechamiento de la agrobiodiversidad MGVA",12
4441,"Angela Maria Vargas Berdugo",309,2007,2022,17,12.36,18.18,6,25,16.22,28.92,5.38,17,6,4276,"Red de Innovación de Cultivos Transitorios y Agroindustriales",13
4441,"Angela Maria Vargas Berdugo",309,2007,2022,17,12.36,18.18,6,25,16.22,28.92,5.38,17,6,4223,"Grupo de análisis espacio-temporal y manejo de fenómenos fitosanitarios",12
4441,"Angela Maria Vargas Berdugo",309,2007,2022,17,12.36,18.18,6,25,16.22,28.92,5.38,17,6,4290,"Centro de Investigación Nataima",9
4442,"Diego Alberto Navarro Niño",0,2019,2022,5,0.0,0.0,0,6,0.0,0.0,0.0,0,0,4219,"Cambios socio-técnicos para el desarrollo de la innovación en el sector agropecuario",12
4442,"Diego Alberto Navarro Niño",0,2019,2022,5,0.0,0.0,0,6,0.0,0.0,0.0,0,0,4290,"Centro de Investigación Nataima",9
4446,"Astrid Lorena Muñoz Lopez",17,1999,2017,25,3.4,0.68,2,5,3.61,2.09,1.44,4,2,4219,"Cambios socio-técnicos para el desarrollo de la innovación en el sector agropecuario",12
4446,"Astrid Lorena Muñoz Lopez",17,1999,2017,25,3.4,0.68,2,5,3.61,2.09,1.44,4,2,4281,"Red de Innovación de Ganadería y Especies Menores",13
4446,"Astrid Lorena Muñoz Lopez",17,1999,2017,25,3.4,0.68,2,5,3.61,2.09,1.44,4,2,4286,"Centro de Investigación La Libertad",9
4463,"Elizabeth Rochel Ortega",1,2020,2023,4,0.04,0.25,1,26,0.0,0.33,0.58,1,1,4219,"Cambios socio-técnicos para el desarrollo de la innovación en el sector agropecuario",12
4463,"Elizabeth Rochel Ortega",1,2020,2023,4,0.04,0.25,1,26,0.0,0.33,0.58,1,1,4297,"Sede Cúcuta",9
4471,"Tatiana Alejandra Rodriguez Quiroz",1472,1998,2023,26,37.74,56.62,8,39,36.55,183.19,13.53,38,8,4287,"Centro de Investigación La Selva",9
4471,"Tatiana Alejandra Rodriguez Quiroz",1472,1998,2023,26,37.74,56.62,8,39,36.55,183.19,13.53,38,8,4235,"Rizosfera",12
4471,"Tatiana Alejandra Rodriguez Quiroz",1472,1998,2023,26,37.74,56.62,8,39,36.55,183.19,13.53,38,8,4278,"Red de Innovación de Hortalizas y Plantas Aromáticas",13
4482,"Juan Leonardo Cardona Iglesias",348,2016,2022,8,5.61,43.5,10,62,12.49,69.9,8.36,17,8,4281,"Red de Innovación de Ganadería y Especies Menores",13
4482,"Juan Leonardo Cardona Iglesias",348,2016,2022,8,5.61,43.5,10,62,12.49,69.9,8.36,17,8,4288,"Centro de Investigación La Suiza",9
4482,"Juan Leonardo Cardona Iglesias",348,2016,2022,8,5.61,43.5,10,62,12.49,69.9,8.36,17,8,4230,"Microbiología y Nutrición Animal del Trópico",12
4483,"Juan Vicente Romero",140,2003,2022,21,6.36,6.67,7,22,7.94,16.31,4.04,11,4,4229,"Mejoramiento genético vegetal, uso y aprovechamiento de la agrobiodiversidad MGVA",12
4483,"Juan Vicente Romero",140,2003,2022,21,6.36,6.67,7,22,7.94,16.31,4.04,11,4,4291,"Centro de Investigación Obonuco",9
4483,"Juan Vicente Romero",140,2003,2022,21,6.36,6.67,7,22,7.94,16.31,4.04,11,4,4275,"Red de Innovación de Raíces y Tubérculos",13
4487,"Karen Viviana Osorio Guerrero",59,2011,2023,13,3.69,4.54,3,16,6.63,9.43,3.07,7,3,4305,"Sede Central",9
4487,"Karen Viviana Osorio Guerrero",59,2011,2023,13,3.69,4.54,3,16,6.63,9.43,3.07,7,3,4276,"Red de Innovación de Cultivos Transitorios y Agroindustriales",13
4487,"Karen Viviana Osorio Guerrero",59,2011,2023,13,3.69,4.54,3,16,6.63,9.43,3.07,7,3,4229,"Mejoramiento genético vegetal, uso y aprovechamiento de la agrobiodiversidad MGVA",12
4489,"Angela Maria Castaño Marin",84,1998,2023,26,3.65,3.23,5,23,6.16,17.94,4.24,8,5,4236,"Sistemas agrícolas del trópico (SAT)",12
4489,"Angela Maria Castaño Marin",84,1998,2023,26,3.65,3.23,5,23,6.16,17.94,4.24,8,5,4287,"Centro de Investigación La Selva",9
4489,"Angela Maria Castaño Marin",84,1998,2023,26,3.65,3.23,5,23,6.16,17.94,4.24,8,5,4275,"Red de Innovación de Raíces y Tubérculos",13
4520,"Lizeth Tatiana Luna Mancilla",14,2020,2023,4,0.74,3.5,2,19,3.0,4.75,2.18,3,3,4291,"Centro de Investigación Obonuco",9
4520,"Lizeth Tatiana Luna Mancilla",14,2020,2023,4,0.74,3.5,2,19,3.0,4.75,2.18,3,3,4219,"Cambios socio-técnicos para el desarrollo de la innovación en el sector agropecuario",12
4520,"Lizeth Tatiana Luna Mancilla",14,2020,2023,4,0.74,3.5,2,19,3.0,4.75,2.18,3,3,4278,"Red de Innovación de Hortalizas y Plantas Aromáticas",13
4520,"Lizeth Tatiana Luna Mancilla",14,2020,2023,4,0.74,3.5,2,19,3.0,4.75,2.18,3,3,4222,"Estudios Socioeconómicos-Corpoica",12
4523,"Felipe Montealegre Bustos",37,2009,2023,15,3.36,2.47,3,11,5.1,8.0,2.83,6,4,4280,"Red de Innovación de Cacao",13
4523,"Felipe Montealegre Bustos",37,2009,2023,15,3.36,2.47,3,11,5.1,8.0,2.83,6,4,4288,"Centro de Investigación La Suiza",9
4523,"Felipe Montealegre Bustos",37,2009,2023,15,3.36,2.47,3,11,5.1,8.0,2.83,6,4,4222,"Estudios Socioeconómicos-Corpoica",12
4544,"Juan Carlos Gonzalez",0,2008,2008,16,0.0,0.0,0,1,0.0,0.0,0.0,0,0,4236,"Sistemas agrícolas del trópico (SAT)",12
4544,"Juan Carlos Gonzalez",0,2008,2008,16,0.0,0.0,0,1,0.0,0.0,0.0,0,0,4284,"Centro de Investigación El Mira",9
4544,"Juan Carlos Gonzalez",0,2008,2008,16,0.0,0.0,0,1,0.0,0.0,0.0,0,0,4280,"Red de Innovación de Cacao",13
4549,"Juan Diego Palacio Mejia",644,1994,2023,30,8.82,21.47,14,73,17.46,89.75,9.47,24,9,4293,"Centro de Investigación Tibaitatá",9
4556,"Luis Felipe Rincon Manrique",148,2007,2018,17,7.4,8.71,7,20,9.17,16.21,4.03,12,5,4291,"Centro de Investigación Obonuco",9
4556,"Luis Felipe Rincon Manrique",148,2007,2018,17,7.4,8.71,7,20,9.17,16.21,4.03,12,5,4222,"Estudios Socioeconómicos-Corpoica",12
4556,"Luis Felipe Rincon Manrique",148,2007,2018,17,7.4,8.71,7,20,9.17,16.21,4.03,12,5,4278,"Red de Innovación de Hortalizas y Plantas Aromáticas",13
4585,"Diego Alejandro Delgadillo Duran",16,2020,2023,4,3.2,4.0,2,5,3.16,6.25,2.5,4,3,4293,"Centro de Investigación Tibaitatá",9
4585,"Diego Alejandro Delgadillo Duran",16,2020,2023,4,3.2,4.0,2,5,3.16,6.25,2.5,4,3,4281,"Red de Innovación de Ganadería y Especies Menores",13
4586,"Luisa Fernanda Guzman Sanchez",3,2020,2022,4,0.75,0.75,1,4,1.41,1.0,1.0,1,1,4236,"Sistemas agrícolas del trópico (SAT)",12
4586,"Luisa Fernanda Guzman Sanchez",3,2020,2022,4,0.75,0.75,1,4,1.41,1.0,1.0,1,1,4279,"Red de Innovación de Frutales",13
4586,"Luisa Fernanda Guzman Sanchez",3,2020,2022,4,0.75,0.75,1,4,1.41,1.0,1.0,1,1,4282,"Centro de Investigación Caribia",9
4588,"Oscar Eduardo Paredes Martinez",12,2005,2021,19,2.4,0.63,2,5,2.65,3.72,1.93,3,2,4300,"Sede Popayán",9
4588,"Oscar Eduardo Paredes Martinez",12,2005,2021,19,2.4,0.63,2,5,2.65,3.72,1.93,3,2,4276,"Red de Innovación de Cultivos Transitorios y Agroindustriales",13
4590,"Martha Liliana Montes Perez",122,2019,2020,5,61.0,24.4,2,2,10.86,24.9,4.99,2,2,4282,"Centro de Investigación Caribia",9
4590,"Martha Liliana Montes Perez",122,2019,2020,5,61.0,24.4,2,2,10.86,24.9,4.99,2,2,4236,"Sistemas agrícolas del trópico (SAT)",12
4590,"Martha Liliana Montes Perez",122,2019,2020,5,61.0,24.4,2,2,10.86,24.9,4.99,2,2,4276,"Red de Innovación de Cultivos Transitorios y Agroindustriales",13
4599,"Laura Dayana Escobar Pachajoa",75,2019,2023,5,12.5,15.0,4,6,7.35,20.17,4.49,6,4,4232,"Raíces del Futuro - Manejo de suelo, agua y planta",12
4599,"Laura Dayana Escobar Pachajoa",75,2019,2023,5,12.5,15.0,4,6,7.35,20.17,4.49,6,4,4288,"Centro de Investigación La Suiza",9
4599,"Laura Dayana Escobar Pachajoa",75,2019,2023,5,12.5,15.0,4,6,7.35,20.17,4.49,6,4,4280,"Red de Innovación de Cacao",13
4605,"Dario Camilo Pantoja Espinosa",15,2016,2021,8,3.75,1.88,2,4,3.32,2.5,1.58,3,2,4226,"Innovaciones tecnológicas para agregar valor a recursos agrícolas (ITAV)",12
4605,"Dario Camilo Pantoja Espinosa",15,2016,2021,8,3.75,1.88,2,4,3.32,2.5,1.58,3,2,4279,"Red de Innovación de Frutales",13
4605,"Dario Camilo Pantoja Espinosa",15,2016,2021,8,3.75,1.88,2,4,3.32,2.5,1.58,3,2,4305,"Sede Central",9
4612,"Jose Libardo Lerma Lasso",11,2020,2023,4,0.79,2.75,2,14,2.0,2.75,1.66,3,2,4281,"Red de Innovación de Ganadería y Especies Menores",13
4612,"Jose Libardo Lerma Lasso",11,2020,2023,4,0.79,2.75,2,14,2.0,2.75,1.66,3,2,4221,"Ecologia y agricultura inteligente para la sostenibilidad y competitividad de los sistemas de producción en el trópico",12
4612,"Jose Libardo Lerma Lasso",11,2020,2023,4,0.79,2.75,2,14,2.0,2.75,1.66,3,2,4291,"Centro de Investigación Obonuco",9
4614,"Filadelfo Hernandez Oviedo",53,2019,2023,5,2.65,10.6,4,20,5.92,11.5,3.39,7,4,4230,"Microbiología y Nutrición Animal del Trópico",12
4614,"Filadelfo Hernandez Oviedo",53,2019,2023,5,2.65,10.6,4,20,5.92,11.5,3.39,7,4,4281,"Red de Innovación de Ganadería y Especies Menores",13
4614,"Filadelfo Hernandez Oviedo",53,2019,2023,5,2.65,10.6,4,20,5.92,11.5,3.39,7,4,4291,"Centro de Investigación Obonuco",9
4618,"Carolina Zuluaga Mejia",4,2022,2023,2,0.2,2.0,1,20,1.41,2.5,1.58,2,2,4287,"Centro de Investigación La Selva",9
4618,"Carolina Zuluaga Mejia",4,2022,2023,2,0.2,2.0,1,20,1.41,2.5,1.58,2,2,4278,"Red de Innovación de Hortalizas y Plantas Aromáticas",13
4618,"Carolina Zuluaga Mejia",4,2022,2023,2,0.2,2.0,1,20,1.41,2.5,1.58,2,2,4236,"Sistemas agrícolas del trópico (SAT)",12
4619,"Cristian Dominguez Pulgarin",0,2022,2022,2,0.0,0.0,0,26,0.0,0.0,0.0,0,0,4236,"Sistemas agrícolas del trópico (SAT)",12
4619,"Cristian Dominguez Pulgarin",0,2022,2022,2,0.0,0.0,0,26,0.0,0.0,0.0,0,0,4287,"Centro de Investigación La Selva",9
4619,"Cristian Dominguez Pulgarin",0,2022,2022,2,0.0,0.0,0,26,0.0,0.0,0.0,0,0,4278,"Red de Innovación de Hortalizas y Plantas Aromáticas",13
4620,"Luis Felipe Lopez Hernandez",361,2019,2023,5,27.77,72.2,9,13,16.52,115.4,10.74,13,9,4278,"Red de Innovación de Hortalizas y Plantas Aromáticas",13
4620,"Luis Felipe Lopez Hernandez",361,2019,2023,5,27.77,72.2,9,13,16.52,115.4,10.74,13,9,4287,"Centro de Investigación La Selva",9
4620,"Luis Felipe Lopez Hernandez",361,2019,2023,5,27.77,72.2,9,13,16.52,115.4,10.74,13,9,4229,"Mejoramiento genético vegetal, uso y aprovechamiento de la agrobiodiversidad MGVA",12
4631,"Cristian Camilo Hernandez Martinez",1,2022,2023,2,0.25,0.5,1,4,0.0,1.0,1.0,1,1,4281,"Red de Innovación de Ganadería y Especies Menores",13
4631,"Cristian Camilo Hernandez Martinez",1,2022,2023,2,0.25,0.5,1,4,0.0,1.0,1.0,1,1,4289,"Centro de Investigación Motilonia",9
4631,"Cristian Camilo Hernandez Martinez",1,2022,2023,2,0.25,0.5,1,4,0.0,1.0,1.0,1,1,4224,"Grupo de Investigación e Innovación en salud y bienestar animal",12
4641,"Jorge Leonardo Abril Castro",152,2017,2021,7,38.0,21.71,3,4,11.96,24.76,4.98,4,3,4289,"Centro de Investigación Motilonia",9
4641,"Jorge Leonardo Abril Castro",152,2017,2021,7,38.0,21.71,3,4,11.96,24.76,4.98,4,3,4237,"Sistemas Agropecuarios sostenibles",12
4641,"Jorge Leonardo Abril Castro",152,2017,2021,7,38.0,21.71,3,4,11.96,24.76,4.98,4,3,4276,"Red de Innovación de Cultivos Transitorios y Agroindustriales",13
4647,"Karen Andrea Alarcon Beltran",0,2019,2022,5,0.0,0.0,0,4,0.0,0.0,0.0,0,0,4284,"Centro de Investigación El Mira",9
4647,"Karen Andrea Alarcon Beltran",0,2019,2022,5,0.0,0.0,0,4,0.0,0.0,0.0,0,0,4280,"Red de Innovación de Cacao",13
4647,"Karen Andrea Alarcon Beltran",0,2019,2022,5,0.0,0.0,0,4,0.0,0.0,0.0,0,0,4229,"Mejoramiento genético vegetal, uso y aprovechamiento de la agrobiodiversidad MGVA",12
4647,"Karen Andrea Alarcon Beltran",0,2019,2022,5,0.0,0.0,0,4,0.0,0.0,0.0,0,0,4232,"Raíces del Futuro - Manejo de suelo, agua y planta",12
4666,"Henry Alberto Hernandez Martinez",70,2010,2022,14,2.59,5.0,5,27,4.8,10.73,3.28,7,3,4226,"Innovaciones tecnológicas para agregar valor a recursos agrícolas (ITAV)",12
4666,"Henry Alberto Hernandez Martinez",70,2010,2022,14,2.59,5.0,5,27,4.8,10.73,3.28,7,3,4276,"Red de Innovación de Cultivos Transitorios y Agroindustriales",13
4666,"Henry Alberto Hernandez Martinez",70,2010,2022,14,2.59,5.0,5,27,4.8,10.73,3.28,7,3,4295,"Sede Cimpa",9
4668,"Iris Leidy Soto Vega",16,2016,2023,8,2.0,2.0,2,8,2.24,6.65,2.58,3,3,4279,"Red de Innovación de Frutales",13
4668,"Iris Leidy Soto Vega",16,2016,2023,8,2.0,2.0,2,8,2.24,6.65,2.58,3,3,4287,"Centro de Investigación La Selva",9
4668,"Iris Leidy Soto Vega",16,2016,2023,8,2.0,2.0,2,8,2.24,6.65,2.58,3,3,4226,"Innovaciones tecnológicas para agregar valor a recursos agrícolas (ITAV)",12
4686,"Luis Gabriel Bautista Montealegre",111,2012,2023,12,1.68,9.25,6,66,7.62,16.28,4.04,10,4,4305,"Sede Central",9
4686,"Luis Gabriel Bautista Montealegre",111,2012,2023,12,1.68,9.25,6,66,7.62,16.28,4.04,10,4,4223,"Grupo de análisis espacio-temporal y manejo de fenómenos fitosanitarios",12
4686,"Luis Gabriel Bautista Montealegre",111,2012,2023,12,1.68,9.25,6,66,7.62,16.28,4.04,10,4,4279,"Red de Innovación de Frutales",13
4694,"Misael Enrique Oviedo Pastrana",246,2012,2022,12,10.7,20.5,7,23,12.41,33.96,5.83,15,6,4294,"Centro de Investigación Turipaná",9
4694,"Misael Enrique Oviedo Pastrana",246,2012,2022,12,10.7,20.5,7,23,12.41,33.96,5.83,15,6,4224,"Grupo de Investigación e Innovación en salud y bienestar animal",12
4694,"Misael Enrique Oviedo Pastrana",246,2012,2022,12,10.7,20.5,7,23,12.41,33.96,5.83,15,6,4281,"Red de Innovación de Ganadería y Especies Menores",13
4695,"Henry Alexander Bustos Rodriguez",126,2006,2019,18,9.69,7.0,5,13,9.22,9.66,3.11,11,3,4281,"Red de Innovación de Ganadería y Especies Menores",13
4695,"Henry Alexander Bustos Rodriguez",126,2006,2019,18,9.69,7.0,5,13,9.22,9.66,3.11,11,3,4224,"Grupo de Investigación e Innovación en salud y bienestar animal",12
4695,"Henry Alexander Bustos Rodriguez",126,2006,2019,18,9.69,7.0,5,13,9.22,9.66,3.11,11,3,4293,"Centro de Investigación Tibaitatá",9
4697,"Jaime Alberto Marin Colorado",16,2004,2021,20,1.0,0.8,2,16,2.65,1.65,1.28,3,1,4229,"Mejoramiento genético vegetal, uso y aprovechamiento de la agrobiodiversidad MGVA",12
4697,"Jaime Alberto Marin Colorado",16,2004,2021,20,1.0,0.8,2,16,2.65,1.65,1.28,3,1,4275,"Red de Innovación de Raíces y Tubérculos",13
4697,"Jaime Alberto Marin Colorado",16,2004,2021,20,1.0,0.8,2,16,2.65,1.65,1.28,3,1,4290,"Centro de Investigación Nataima",9
4699,"Cesar Augusto Vargas Garcia",1978,2008,2023,16,32.97,123.63,15,60,39.77,309.75,17.6,44,15,4281,"Red de Innovación de Ganadería y Especies Menores",13
4699,"Cesar Augusto Vargas Garcia",1978,2008,2023,16,32.97,123.63,15,60,39.77,309.75,17.6,44,15,4305,"Sede Central",9
4699,"Cesar Augusto Vargas Garcia",1978,2008,2023,16,32.97,123.63,15,60,39.77,309.75,17.6,44,15,4237,"Sistemas Agropecuarios sostenibles",12
4701,"Jairo Alberto Villamizar Gelvez",2,2019,2023,5,0.67,0.4,1,3,0.0,1.2,1.1,1,1,4226,"Innovaciones tecnológicas para agregar valor a recursos agrícolas (ITAV)",12
4701,"Jairo Alberto Villamizar Gelvez",2,2019,2023,5,0.67,0.4,1,3,0.0,1.2,1.1,1,1,4292,"Centro de Investigación Palmira",9
4701,"Jairo Alberto Villamizar Gelvez",2,2019,2023,5,0.67,0.4,1,3,0.0,1.2,1.1,1,1,4279,"Red de Innovación de Frutales",13
4703,"German Ceballos Aguirre",26,2014,2019,10,13.0,2.6,2,2,4.69,3.4,1.84,2,2,4292,"Centro de Investigación Palmira",9
4725,"Karla Juliana Rodriguez Robayo",434,2004,2023,20,7.36,21.7,12,59,15.13,65.87,8.12,20,8,4278,"Red de Innovación de Hortalizas y Plantas Aromáticas",13
4725,"Karla Juliana Rodriguez Robayo",434,2004,2023,20,7.36,21.7,12,59,15.13,65.87,8.12,20,8,4222,"Estudios Socioeconómicos-Corpoica",12
4725,"Karla Juliana Rodriguez Robayo",434,2004,2023,20,7.36,21.7,12,59,15.13,65.87,8.12,20,8,4293,"Centro de Investigación Tibaitatá",9
4728,"Lady Rocio Molano Chavez",9,2021,2023,3,1.5,3.0,2,6,2.0,5.83,2.42,3,2,4281,"Red de Innovación de Ganadería y Especies Menores",13
4728,"Lady Rocio Molano Chavez",9,2021,2023,3,1.5,3.0,2,6,2.0,5.83,2.42,3,2,4237,"Sistemas Agropecuarios sostenibles",12
4728,"Lady Rocio Molano Chavez",9,2021,2023,3,1.5,3.0,2,6,2.0,5.83,2.42,3,2,4293,"Centro de Investigación Tibaitatá",9
4733,"Ariel Rene Carreño Olejua",38,2009,2023,15,1.36,2.53,3,28,5.0,3.81,1.95,6,2,4288,"Centro de Investigación La Suiza",9
4733,"Ariel Rene Carreño Olejua",38,2009,2023,15,1.36,2.53,3,28,5.0,3.81,1.95,6,2,4225,"Innovación Tecnológica de Procesos Agroindustriales para el Desarrollo Rural",12
4733,"Ariel Rene Carreño Olejua",38,2009,2023,15,1.36,2.53,3,28,5.0,3.81,1.95,6,2,4280,"Red de Innovación de Cacao",13
4757,"Jinneth Lorena Castro Mayorga",1148,2014,2023,10,39.59,114.8,15,29,29.72,188.27,13.72,29,15,4217,"Bioproductos y Bioprocesos Agropecuarios ",12
4757,"Jinneth Lorena Castro Mayorga",1148,2014,2023,10,39.59,114.8,15,29,29.72,188.27,13.72,29,15,4279,"Red de Innovación de Frutales",13
4757,"Jinneth Lorena Castro Mayorga",1148,2014,2023,10,39.59,114.8,15,29,29.72,188.27,13.72,29,15,4225,"Innovación Tecnológica de Procesos Agroindustriales para el Desarrollo Rural",12
4757,"Jinneth Lorena Castro Mayorga",1148,2014,2023,10,39.59,114.8,15,29,29.72,188.27,13.72,29,15,4305,"Sede Central",9
4769,"Housseman Steven Ramos Zambrano",25,2009,2023,15,0.78,1.67,3,32,3.61,6.8,2.61,4,3,4291,"Centro de Investigación Obonuco",9
4769,"Housseman Steven Ramos Zambrano",25,2009,2023,15,0.78,1.67,3,32,3.61,6.8,2.61,4,3,4222,"Estudios Socioeconómicos-Corpoica",12
4769,"Housseman Steven Ramos Zambrano",25,2009,2023,15,0.78,1.67,3,32,3.61,6.8,2.61,4,3,4278,"Red de Innovación de Hortalizas y Plantas Aromáticas",13
4774,"Jorge Enrique Beltran Vargas",11,2017,2017,7,11.0,1.57,1,1,3.16,1.57,1.25,1,1,4305,"Sede Central",9
4775,"Jeisson Rodriguez Valenzuela",27,2011,2023,13,2.45,2.08,2,11,4.47,3.93,1.98,5,1,4236,"Sistemas agrícolas del trópico (SAT)",12
4775,"Jeisson Rodriguez Valenzuela",27,2011,2023,13,2.45,2.08,2,11,4.47,3.93,1.98,5,1,4291,"Centro de Investigación Obonuco",9
4776,"Felix Alberto Guzman Diaz",379,2000,2023,24,18.05,15.79,9,21,16.85,35.11,5.93,19,7,4277,"Red de Innovación de Cultivos Permanentes",13
4776,"Felix Alberto Guzman Diaz",379,2000,2023,24,18.05,15.79,9,21,16.85,35.11,5.93,19,7,4284,"Centro de Investigación El Mira",9
